"nanyangSiteId","siteNameZh","siteNameAlt1","LATITUDE","LONGITUDE"
"tt-mb-d252A10","千佛山蓮華寺","Qian Fo Shan Lian Hua Si",25.20844,121.518267
"tt-mb-d252A20","妙法寺","Miao Fa Si",25.249809,121.548668
"tt-mb-d252A30","北新莊慈雲寺","Bei Xin Zhuang Ci Yun Si",25.206588,121.501743
"tt-mb-d252A42","法鼓山三芝辦事處","Dharma Drum Mountain San Zhi Office",25.256706,121.49868
"tt-mb-d252A50","普照山大同寺","Pu Zhao Shan Da Tong Si",25.205878,121.504846
"tt-mb-d252A60","慈佛禪堂","Ci Fo Chan Tang",25.218705,121.535733
"tt-mb-d252A70","永平寺","Yong Ping Si",25.200874,121.496075
"tt-mb-d252A80","蓮光寺","Lian Guang Si",25.20013,121.502522
"tt-mb-d253A11","曹洞宗台北別院","Cao Dong Zong Taipei Bie Yuan",25.277749,121.557963
"tt-mb-d253A20","佛光山北海道場","Fo Guang Shan Pei Hai Temple",25.25551,121.570608
"tt-mb-d253A30","日月大天宮","Ri Yue Da Tian Gong",25.25481,121.575608
"tt-mb-d253A40","妙法寺","Miao Fa Si",25.249803,121.548417
"tt-mb-d253A50","妙濟寺","Miao Ji Si",25.254079,121.592337
"tt-mb-d253A60","法藏山極樂寺","Fa Cang Shan Ji Le Si",25.268496,121.559277
"tt-mb-d260A10","靈鷲山宜蘭共修處","Ling Jiou Mountain Yi Lan Practice Center",24.749125,121.765868
"tt-mb-d260A22","佛光山蘭陽別院","Fo Guang Shan Lan Yang Temple",24.762113,121.753615
"tt-mb-d260A30","宜蘭念佛會","Yi Lan Chanting Society",24.762113,121.753615
"tt-mb-d260A51","慈雲寺","Ci Yun Si",24.764577,121.769186
"tt-mb-d260A60","普濟寺","Pu Ji Si",24.758611,121.755048
"tt-mb-d260A70","南興廟","Nan Xing Miao",24.754899,121.752527
"tt-mb-d260A80","中台山普宜精舍","Chung Tai Shan Pu Yi Meditation Center",24.750124,121.738193
"tt-mb-d260A90","慈雲宮","Ci Yun Gong",24.75897,121.749666
"tt-mb-d260B00","彌陀寺","Mi Tuo Si",24.763369,121.758072
"tt-mb-d260B10","慈安寺","Ci An Si",24.760169,121.763889
"tt-mb-d260B20","華藏淨宗學會宜蘭念佛堂","Hwadzan Pureland Learning Center Yilan Chanting Hall",24.745503,121.754471
"tt-mb-d260B30","雪儒教育基金會附設圖書館","Xue Ru Jiao Yu Ji Jin Hui Fu She Tu Shu Guan",24.750287,121.744325
"tt-mb-d260B50","慈愛寺","Ci Ai Si",24.755408,121.753736
"tt-mb-d260B60","光明寺","Guang Ming Si",24.760751,121.749499
"tt-mb-d260B71","法鼓山宜蘭辦事處","Dharma Drum Mountain Yilan Office",24.754037,121.740713
"tt-mb-d260B80","宜蘭寧瑪巴白玉中心","Nyingmapa Palyul Dharma Yi Lan Center",24.753743,121.741323
"tt-mb-d260B90","噶瑪噶舉宜蘭行持法輪中心","Ga Ma Kagyu Yi Lan Xing Chi Buddhist Center",24.760167,121.764402
"tt-mb-d260C00","宜蘭總持寺","Yi Lan Zong Chi Si",24.749552,121.741684
"tt-mb-d260C10","宜蘭縣佛教會","Yilan Buddhist Association",24.727512,121.764317
"tt-mb-d260C20","創價學會宜蘭聯絡處","Chuang Jia Xue Hui Yi Lan Lian Luo Chu",24.75467,121.753015
"tt-mb-d260C30","生命電視宜蘭流通處","Sheng Ming Dian Shi Yi Lan Liu Tong Chu",24.752736,121.749892
"tt-mb-d260C40","慈濟宜蘭共修處","Ci Ji Yi Lan Gong Xiu Chu",24.748508,121.743321
"tt-mb-d260C50","西密佛教雲慈正覺會宜蘭佛堂","Xi Mi Fo Jiao Yun Ci Zheng Jue Hui Yi Lan Fo Tang",24.762639,121.741956
"tt-mb-d260C60","創價學會蘭陽文化會館","Chuang Jia Xue Hui Lan Yang Wen Hua Hui Guan",24.743733,121.747887
"tt-mb-d260C80","靜修精舍","Jing Xiu Jing She",24.76716,121.757457
"tt-mb-d261A10","圓通寺","Yuan Tong Si",24.857342,121.774005
"tt-mb-d261A20","募善堂","Mu Shan Tang",24.856407,121.819871
"tt-mb-d261A31","佛光山靈山寺","Fo Guang Shan Ling Shan Temple",24.873316,121.811192
"tt-mb-d261A41","蓮光寺","Lian Guang Si",24.856587,121.812785
"tt-mb-d261A50","韋馱院","Wei Tuo Yuan",24.864035,121.808778
"tt-mb-d261A60","開成寺","Kai Cheng Si",24.855601,121.821721
"tt-mb-d261A70","龍山巖石觀音","Long Shan Yan Shi Guan Yin",24.964404,121.903557
"tt-mb-d261A80","金威廟","Jin Wei Miao",24.847403,121.796607
"tt-mb-d261A90","吉祥寺","Ji Xiang Si",24.883867,121.799131
"tt-mb-d261B00","明山寺","Ming Shan Si",24.94314,121.882122
"tt-mb-d261B10","董慶寺","Dong Qing Si",24.875348,121.839461
"tt-mb-d261B20","弘願蓮社","Hong Yuan Lian She",24.856627,121.824209
"tt-mb-d261B30","菩提觀佛修院","Pu Ti Guan Fo Xiu Yuan",24.874543,121.80807
"tt-mb-d261B40","福崇寺","Fu Chong Si",24.882643,121.810628
"tt-mb-d261B50","光輪精舍","Guang Lun Jing She",24.852082,121.81865
"tt-mb-d261B60","淨林精舍","Jing Lin Jing She",24.85574,121.821634
"tt-mb-d261B70","佛心功德會宜蘭縣分會","Fo Xin Gong De Hui Yi Lan County Fen Hui",24.855582,121.822309
"tt-mb-d261B81","普陀巖","Pu Tuo Yan",24.842009,121.9432
"tt-mb-d262A10","妙釋寺","Miao Shi Si",24.832809,121.772307
"tt-mb-d262A20","開成寺","Kai Cheng Si",24.799279,121.720281
"tt-mb-d262A30","福崇寺","Fu Chong Si",24.828949,121.770731
"tt-mb-d262A41","佛光山圓明寺","Fo Guang Shan Yuan Ming Temple",24.789164,121.719143
"tt-mb-d262A50","龍潭寺","Long Tan Si",24.793446,121.737019
"tt-mb-d262A60","正覺寺","Zheng Jue Si",24.789157,121.747605
"tt-mb-d262A70","福嚴護國禪寺","Fu Yan Hu Guo Chan Si",24.784528,121.736077
"tt-mb-d262A80","如來禪寺","Ru Lai Chan Si",24.796432,121.740589
"tt-mb-d262A90","定慧寺","Ding Hui Si",24.782137,121.723605
"tt-mb-d262B00","淨椀禪寺","Jing Wan Chan Si",24.787333,121.725776
"tt-mb-d262B10","毘盧寺","Pi Lu Si",24.833353,121.770337
"tt-mb-d262B20","照光寺","Zhao Guang Si",24.79061,121.752751
"tt-mb-d262B30","佛光山佛光學舍","Fo Guang Shan Fo Guang Campus Temple",24.818098,121.731595
"tt-mb-d262B40","佛印精舍","Fo Yin Jing She",24.808279,121.713298
"tt-mb-d262B50","雲夢山如來禪寺","Yun Meng Shan Ru Lai Chan Si",24.814936,121.712349
"tt-mb-d262B60","佛光山仁愛之家","Fo Guang Shan Jenai Home of Love",24.784061,121.74279
"tt-mb-d262B70","寂光佛寺","Ji Guang Fo Si",24.796693,121.736993
"tt-mb-d262B80","觀世音精舍","Guan Shi Yin Jing She",24.8245,121.7709
"tt-mb-d262B90","宏願學舍","Hong Yuan Xue She",24.82247,121.765695
"tt-mb-d263A10","同安廟","Tong An Miao",24.733773,121.817687
"tt-mb-d263A20","紫雲寺","Zi Yun Si",24.768126,121.772637
"tt-mb-d264A10","三鬮二慈惠寺","San Jiu Er Ci Hui Si",24.737535,121.722013
"tt-mb-d264A20","中華寺","Zhong Hua Si",24.701015,121.642116
"tt-mb-d264A30","普照寺","Pu Zhao Si",24.720171,121.689597
"tt-mb-d264A40","明光寺","Ming Guang Si",24.746223,121.69488
"tt-mb-d264A50","慈元寺","Ci Yuan Si",24.757018,121.683787
"tt-mb-d264A60","太平宮","Tai Ping Gong",24.712734,121.664717
"tt-mb-d264A70","千花台山寺","Qian Hua Tai Shan Si",24.694634,121.632643
"tt-mb-d264A80","佛國山寺","Fo Guo Shan Si",24.689425,121.621088
"tt-mb-d264A90","千慧寺","Qian Hui Si",24.723479,121.67919
"tt-mb-d264B00","紫竹林大悲精舍","Zi Zhu Lin Da Bei Jing She",24.726925,121.708704
"tt-mb-d264B10","藏億禪寺","Cang Yi Chan Si",24.741288,121.68845
"tt-mb-d264B20","普照寺","Pu Zhao Si",24.744464,121.727328
"tt-mb-d264B30","大三鬮慈惠寺","Da San Jiu Ci Hui Si",24.739058,121.722572
"tt-mb-d264B40","增慧儀精舍","Zeng Hui Yi Jing She",24.76782,121.71779
"tt-mb-d265A10","靈鷲山蘭陽講堂","Ling Jiou Mountain Lan Yang Dharma Hall",24.678593,121.755385
"tt-mb-d265A20","靈鷲山羅東共修處","Ling Jiou Mountain Luo Dong Practice Center",24.685183,121.770207
"tt-mb-d265A30","菩提寺","Pu Ti Si",24.677379,121.756973
"tt-mb-d265A41","善法寺","Shan Fa Si",24.675107,121.762477
"tt-mb-d265A50","妙覺寺","Miao Jue Si",24.68145,121.768657
"tt-mb-d265A60","慈惠禪寺","Ci Hui Chan Si",24.673977,121.774266
"tt-mb-d265A70","慈德寺","Ci De Si",24.675779,121.771384
"tt-mb-d265A80","雷雄寺","Lei Xiong Si",24.676073,121.769355
"tt-mb-d265A90","蘭陽淨土助念團","Lan Yang Jing Tu Zhu Nian Tuan",24.681141,121.768742
"tt-mb-d265B02","法鼓山羅東辦事處","Dharma Drum Mountain Luo Dong Office",24.680967,121.764469
"tt-mb-d265B10","永和寺","Yong He Si",24.692065,121.762676
"tt-mb-d265B20","宜蘭妙音淨宗學會","Yilan Miao yin Pureland Learning Center",24.675,121.79883
"tt-mb-d265B30","慈安寺","Ci An Si",24.670854,121.780883
"tt-mb-d265B40","弘願蓮社","Hong Yuan Lian She",24.675943,121.776453
"tt-mb-d265B50","聖心蓮社","Sheng Xin Lian She",24.677744,121.771665
"tt-mb-d265B60","生命電視羅東中心","Sheng Ming Dian Shi Luo Dong Zhong Xin",24.680113,121.758816
"tt-mb-d265B70","正德佛堂宜蘭分院","Zheng De Fo Tang Yi Lan Fen Yuan",24.678539,121.757124
"tt-mb-d265B80","大華嚴寺宜蘭分會","Da Hua Yan Si Yi Lan Fen Hui",24.678798,121.764092
"tt-mb-d265B90","創價學會羅東聯絡處","Chuang Jia Xue Hui Luo Dong Lian Luo Chu",24.679251,121.76398
"tt-mb-d265C00","宗南學佛會羅東共修中心","UTBF Trungram Dharma Center: Luodong",24.688673,121.755225
"tt-mb-d265C20","勸世堂","Quan Shi Tang",24.684964,121.767713
"tt-mb-d266A10","靈嚴寺","Ling Yan Si",24.672621,121.651659
"tt-mb-d266A20","願王寺","Yuan Wang Si",24.642102,121.636744
"tt-mb-d266A30","福山寺","Fu Shan Si",24.661319,121.623149
"tt-mb-d266A40","慈願寺","Ci Yuan Si",24.671987,121.681926
"tt-mb-d266A50","佛祖廟","Fo Zu Miao",24.694196,121.69344
"tt-mb-d266A60","禪雲谷寺","Chan Yun Gu Si",24.642485,121.682747
"tt-mb-d266A70","甘泉寺","Gan Quan Si",24.657149,121.649943
"tt-mb-d266A80","宜蘭三星觀音生命道場","Yi Lan San Xing Guan Yin Sheng Ming Dao Chang",24.670201,121.708918
"tt-mb-d267A10","本覺禪寺","Ben Jue Chan Si",24.675197,121.571818
"tt-mb-d268A10","仙水寺","Xian Shui Si",24.673217,121.830526
"tt-mb-d268A20","善覺寺","Shan Jue Si",24.684764,121.795286
"tt-mb-d268A30","慈濟羅東聯絡處","Ci Ji Luo Dong Lian Luo Chu",24.683054,121.785622
"tt-mb-d268A40","永安寺","Yong An Si",24.677575,121.825963
"tt-mb-d269A11","白蓮寺","Bai Lian Si",24.654983,121.761345
"tt-mb-d269A20","正安宮","Zheng An Gong",24.635997,121.797199
"tt-mb-d269A30","大進禪寺","Da Jin Chan Si",24.638842,121.717109
"tt-mb-d269A40","觀覺禪寺","Guan Jue Chan Si",24.63393,121.748642
"tt-mb-d269A50","道種寺","Dao Zhong Si",24.623828,121.766975
"tt-mb-d269A60","覺善堂","Jue Shan Tang",24.659845,121.76946
"tt-mb-d269A70","佛光慈惠寺","Fo Guang Ci Hui Si",24.615612,121.803047
"tt-mb-d269A80","竺蓮寺","Zhu Lian Si",24.65563,121.76748
"tt-mb-d269A90","生命電視羅東生命道場","Sheng Ming Dian Shi Luo Dong Sheng Ming Dao Chang",24.647361,121.784894
"tt-mb-d270A10","妙光寺","Miao Guang Si",24.612743,121.811271
"tt-mb-d270A20","靈鷲山蘇澳共修處","Ling Jiou Mountain Su-ao Practice Center",24.597816,121.855732
"tt-mb-d270A30","白雲寺","Bai Yun Si",24.596509,121.850727
"tt-mb-d270A40","祥光寺","Xiang Guang Si",24.593343,121.850105
"tt-mb-d270A50","寶山寺","Bao Shan Si",24.596425,121.849566
"tt-mb-d270A60","靈濟寺","Ling Ji Si",24.591754,121.857549
"tt-mb-d270A70","金龍寺","Jin Long Si",24.585256,121.863845
"tt-mb-d270A80","南光寺","Nan Guang Si",24.579393,121.866168
"tt-mb-d270A90","法華寺","Fa Hua Si",24.613519,121.821951
"tt-mb-d270B00","正覺寺","Zheng Jue Si",24.612504,121.820781
"tt-mb-d270B10","原林寺","Yuan Lin Si",24.590872,121.832602
"tt-mb-d270B20","萬德寺","Wan De Si",24.612265,121.831222
"tt-mb-d270B30","紫竹林寺","Zi Zhu Lin Si",24.588895,121.85915
"tt-mb-d270B40","招寶宮","Zhao Bao Gong",24.61034,121.858428
"tt-mb-d270B50","聖心蓮社","Sheng Xin Lian She",24.644752,121.830215
"tt-mb-d300A11","竹蓮寺","Zhu Lian Si",24.799158,120.970076
"tt-mb-d300A20","一善堂","Yi Shan Tang",24.767751,120.918258
"tt-mb-d300A30","法蓮寺","Fa Lian Si",24.804413,120.965671
"tt-mb-d300A43","開台金山寺","Kai Tai Jin Shan Si",24.777481,121.015135
"tt-mb-d300A50","壹同寺","Yi Tong Si",24.783873,120.969406
"tt-mb-d300A60","智觀寺","Zhi Guan Si",24.785837,120.969165
"tt-mb-d300A71","福嚴學舍","Fu Yan Xue She",24.782876,120.970353
"tt-mb-d300A81","靈隱寺","Ling Yin Si",24.771519,120.973501
"tt-mb-d300A90","淨業院","Jing Ye Yuan",24.818711,120.959212
"tt-mb-d300B00","法源講寺","Fa Yuan Jiang Si",24.784754,120.976556
"tt-mb-d300B10","清泉寺","Qing Quan Si",24.78313,120.978929
"tt-mb-d300B20","圓光寺","Yuan Guang Si",24.79095,120.974526
"tt-mb-d300B30","萬佛禪寺","Wan Fo Chan Si",24.79114,120.976372
"tt-mb-d300B40","碧雲寺","Bi Yun Si",24.785382,120.988324
"tt-mb-d300B50","龍泉寺","Long Quan Si",24.790534,120.975787
"tt-mb-d300B60","翠壁岩寺","Cui Bi Yan Si",24.784899,120.987569
"tt-mb-d300B70","永修精舍","Yong Xiu Jing She",24.818711,120.959212
"tt-mb-d300B81","法鼓山竹科禪修園","Dharma Drum Mountain Zhu Ke Meditation Group",24.783206,121.000743
"tt-mb-d300B90","慈照寺新竹講堂","Ci Zhao Si Xin Zhu Jiang Tang",24.814257,120.979586
"tt-mb-d300C00","慈仁學苑","Ci Ren Xue Yuan",24.801967,120.96686
"tt-mb-d300C10","東寧宮","Dong Ning Gong",24.804468,120.968652
"tt-mb-d300C20","法源寺別苑","Fa Yuan Si Bie Yuan",24.79938,120.964315
"tt-mb-d300C30","慧音講堂","Hui Yin Jiang Tang",24.798066,120.963664
"tt-mb-d300C45","法鼓山新竹辦事處","Dharma Drum Mountain Xin Zhu Office",24.783206,121.000743
"tt-mb-d300C50","太和堂","Tai He Tang",24.801071,120.967914
"tt-mb-d300C60","存齋堂","Cun Zhai Tang",24.807598,120.979309
"tt-mb-d300C72","佛光山法寶寺","Fo Guang Shan Fa Pao Temple",24.810648,120.980945
"tt-mb-d300C80","明德堂","Ming De Tang",24.800641,120.964841
"tt-mb-d300C90","證善堂","Zheng Shan Tang",24.800034,120.963394
"tt-mb-d300D00","新竹悟覺精舍","Xin Zhu Wu Jue Jing She",24.801603,120.962947
"tt-mb-d300D10","生命電視新竹中心","Sheng Ming Dian Shi Xin Zhu Zhong Xin",24.802546,120.964957
"tt-mb-d300D20","修德寺","Xiu De Si",24.799307,120.958675
"tt-mb-d300D30","諾那華藏精舍新竹分舍","Nuo Na Hua Cang Jing She Xin Zhu Fen She",24.81063,120.955101
"tt-mb-d300D40","妙光寺","Miao Guang Si",24.809613,120.958807
"tt-mb-d300D50","新竹金剛乘學會","Xin Zhu Jin Gang Sheng Xue Hui",24.815965,120.974539
"tt-mb-d300D60","大日佛堂","Da Ri Fo Tang",24.81587,120.977948
"tt-mb-d300D70","中台山普宏精舍","Chung Tai Shan Pu Hong Meditation Center",24.815785,120.973952
"tt-mb-d300D80","創價學會新竹文化會館","Chuang Jia Xue Hui Xin Zhu Wen Hua Hui Guan",24.817072,120.970346
"tt-mb-d300D90","爵靈寺","Jue Ling Si",24.822105,120.976031
"tt-mb-d300F00","福智新竹支苑","Fu Zhi Xin Zhu Zhi Yuan",24.811388,120.964076
"tt-mb-d300F10","中華禪學會新竹聯絡處","Zhong Hua Chan Xue Hui Xin Zhu Lian Luo Chu",24.821538,120.974397
"tt-mb-d300F20","福林堂","Fu Lin Tang",24.820647,120.959465
"tt-mb-d300F30","永光寺","Yong Guang Si",24.802217,120.955108
"tt-mb-d300F40","華藏精舍新竹分舍","Hua Cang Jing She Xin Zhu Fen She",24.814251,120.968294
"tt-mb-d300F50","人乘寺幸福講堂","Ren Sheng Si Xing Fu Jiang Tang",24.813988,120.993921
"tt-mb-d300F60","仁海精舍","Ren Hai Jing She",24.797231,120.973264
"tt-mb-d300F70","養德禪寺","Yang De Chan Si",24.794016,120.972132
"tt-mb-d300F80","淨土寺","Jing Tu Si",24.797891,120.971903
"tt-mb-d300F90","大眾廟","Da Zhong Miao",24.797667,120.971502
"tt-mb-d300G00","新竹正覺講堂","Xin Zhu Zheng Jue Jiang Tang",24.798853,120.971915
"tt-mb-d300G10","靈鷲山新竹共修處","Ling Jiou Mountain Hsinchu Practice Center",24.796717,120.967225
"tt-mb-d300G20","佛乘宗新竹大自在禪林","Fo Sheng Zong Xin Zhu Da Zi Zai Chan Lin",24.798087,120.973404
"tt-mb-d300G30","海會禪苑","Hai Hui Chan Yuan",24.789941,120.964685
"tt-mb-d300G40","圓明禪寺","Yuan Ming Chan Si",24.784679,120.990164
"tt-mb-d300G50","宏修禪苑","Hong Xiu Chan Yuan",24.783764,120.979947
"tt-mb-d300G60","仁光寺","Ren Guang Si",24.791434,120.974125
"tt-mb-d300G70","法王寺","Fa Wang Si",24.773511,120.981202
"tt-mb-d300G80","古峰寺","Gu Feng Si",24.785608,120.977652
"tt-mb-d300G90","紫霞堂","Zi Xia Tang",24.78525,120.986295
"tt-mb-d300H00","新大眾廟","Xin Da Zhong Miao",24.789253,120.968152
"tt-mb-d300H10","新竹佛教蓮社","Xin Zhu Buddhist Lotus Society",24.797311,120.985925
"tt-mb-d300H20","中台山普親精舍","Chung Tai Shan Pu Qin Meditation Center",24.800708,120.986662
"tt-mb-d300H30","大悲三乘法輪佛學會","Da Bei San Sheng Fa Lun Buddhist Institute",24.802455,120.981147
"tt-mb-d300H40","新竹淨宗學會","Xin Zhu Pureland Learning Center",24.797915,120.998773
"tt-mb-d300H50","正德寺","Zheng De Si",24.789957,121.018811
"tt-mb-d300H60","台中蓮社新慧念佛班","Taichung Buddhist Lotus Society Xin Hui Chanting classes",24.782164,121.010796
"tt-mb-d300H70","竹科悟覺精舍","Zhu Ke Wu Jue Jing She",24.779604,121.005456
"tt-mb-d300H80","浸水里靈隱寺","Jin Shui Li Ling Yin Si",24.803502,120.921063
"tt-mb-d300H90","慈濟新竹聯絡處","Ci Ji Xin Zhu Lian Luo Chu",24.78523,120.919246
"tt-mb-d300I00","竹林寺院","Zhu Lin Si Yuan",24.7789,120.942187
"tt-mb-d300I10","香山寺","Xiang Shan Si",24.762775,120.915439
"tt-mb-d300I20","天台淨修院","Tian Tai Jing Xiu Yuan",24.760501,120.941529
"tt-mb-d300I30","海會佛堂","Hai Hui Fo Tang",24.746148,120.907174
"tt-mb-d300I40","法蓮廟","Fa Lian Miao",24.818585,120.961652
"tt-mb-d300I60","新竹佛教居士林","Xin Zhu Fo Jiao Ju Shi Lin",24.801008,120.963396
"tt-mb-d300I70","慈雲庵","Ci Yun An",24.794374,121.010051
"tt-mb-d300I80","舊清泉寺","Jiu Qing Quan Si",24.774952,120.978785
"tt-mb-d300I90","淨宗學會新竹佛學中心","Jing Zong Xue Hui Xin Zhu Buddhist Center",24.799712,120.982942
"tt-mb-d300J00","善齋堂","Shan Zhai Tang",24.768808,120.91437
"tt-mb-d302A10","竹北菩提講堂","Zhu Bei Pu Ti Jiang Tang",24.835767,121.009286
"tt-mb-d302A20","犂頭山蓮華寺","Li Tou Shan Lian Hua Si",24.827109,121.03612
"tt-mb-d302A30","清淨學舍","Qing Jing Xue She",24.835895,121.001492
"tt-mb-d302A40","妙蓮佈教所","Miao Lian Bu Jiao Suo",24.839505,120.997626
"tt-mb-d302A50","大智寺","Da Zhi Si",24.84182,120.962931
"tt-mb-d302A60","生命電視竹北中心","Sheng Ming Dian Shi Zhu Bei Zhong Xin",24.833019,121.016888
"tt-mb-d302A70","金蓮寺","Jin Lian Si",24.843636,120.998643
"tt-mb-d302A80","法相山新竹中心","Fa Xiang Shan Xin Zhu Zhong Xin",24.820774,121.012701
"tt-mb-d302A90","菩提蘭若","Pu Ti Lan Ruo",24.817897,121.03532
"tt-mb-d302B00","蓮花寺","Lian Hua Si",24.876549,120.961554
"tt-mb-d302B10","楊柳堂","Yang Liu Tang",24.866029,120.967399
"tt-mb-d303A11","福智鳳山寺","Fu Zhi Feng Shan Si",24.878572,121.013803
"tt-mb-d303A20","中台山普慈精舍","Chung Tai Shan Pu Ci Meditation Center",24.903289,121.045397
"tt-mb-d303A30","金獅寺","Jin Shi Si",24.873807,121.070508
"tt-mb-d303A40","普門會館","Pu Men Hui Guan",24.877518,121.060587
"tt-mb-d304A10","鳳蓮宮","Feng Lian Gong",24.871298,120.994245
"tt-mb-d305A10","梵音寺","Fan Yin Si",24.802985,121.080945
"tt-mb-d305A20","惠光院","Hui Guang Yuan",24.853295,121.086737
"tt-mb-d305A30","聚賢禪寺","Ju Xian Chan Si",24.848892,121.150188
"tt-mb-d305A40","台中蓮社龍潭念佛班","Taichung Buddhist Lotus Society Long Tan Chanting classes",24.84459,121.144846
"tt-mb-d305A50","寶善寺","Bao Shan Si",24.83513,121.084241
"tt-mb-d305A60","香訫堂","Xiang Xin Tang",24.867989,121.159006
"tt-mb-d306A10","佛陀世界","Fo Tuo Shi Jie",24.798228,121.231105
"tt-mb-d306A20","潮音禪寺","Chao Yin Chan Si",24.784594,121.177695
"tt-mb-d306A30","立善寺","Li Shan Si",24.789197,121.198793
"tt-mb-d306A40","慈航寺","Ci Hang Si",24.829424,121.156133
"tt-mb-d306A50","龍雲寺","Long Yun Si",24.78934,121.150676
"tt-mb-d306A60","金龍聖殿","Jin Long Sheng Dian",24.769688,121.272004
"tt-mb-d307A10","救民宮","Jiu Min Gong",24.749408,121.103985
"tt-mb-d307A20","雲谷寺","Yun Gu Si",24.764923,121.106683
"tt-mb-d307A30","代勸堂","Dai Quan Tang",24.764323,121.108183
"tt-mb-d308A10","種福堂","Zhong Fu Tang",24.754395,121.049156
"tt-mb-d310A10","甘露寺","Gan Lou Si",24.744456,121.080694
"tt-mb-d310A20","師善堂","Shi Shan Tang",24.704904,121.096082
"tt-mb-d310A30","五指山觀音寺","Wu Zhi Shan Guan Yin Si",24.662645,121.115009
"tt-mb-d310A40","台中蓮社青蓮念佛班","Taichung Buddhist Lotus Society Qing Lian Chanting classes",24.776956,121.040074
"tt-mb-d310A50","道妙僧舍","Dao Miao Seng She",24.734536,121.095289
"tt-mb-d310A60","慈濟竹東共修處","Ci Ji Zhu Dong Gong Xiu Chu",24.729829,121.088544
"tt-mb-d310A70","佛光山大覺寺","Fo Guang Shan Da Jue Temple",24.733151,121.089223
"tt-mb-d310A80","修善堂","Xiu Shan Tang",24.708954,121.096293
"tt-mb-d310A90","大願寺","Da Yuan Si",24.733265,121.08286
"tt-mb-d310B00","竹東佛教講堂","Zhu Dong Fo Jiao Jiang Tang",24.733031,121.089352
"tt-mb-d312A10","如來寺","Ru Lai Si",24.685747,121.126613
"tt-mb-d312A20","石巖洞保安堂","Shi Yan Dong Bao An Tang",24.717409,121.15292
"tt-mb-d312A30","聖雲寺","Sheng Yun Si",24.699763,121.124011
